machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,56185,2026-09-10 16:42:39.146642+00:00,2026-09-10 16:42:39.175062+00:00,2026-09-10 16:42:39.119324+00:00,2026-09-10 16:42:39.123472+00:00,2026-09-10 16:42:39.119734+00:00,2026-09-10 16:42:39.121207+00:00,2026-09-10 16:42:39.129567+00:00,,,,,0.41,1.4729999999999999,3.738,8.36,17.075,28.42,55.738,CONFIRMED
M01,56186,2026-09-10 16:42:40.158567+00:00,2026-09-10 16:42:40.189861+00:00,2026-09-10 16:42:40.133344+00:00,2026-09-10 16:42:40.134406+00:00,2026-09-10 16:42:40.133638+00:00,2026-09-10 16:42:40.135509+00:00,2026-09-10 16:42:40.136172+00:00,,,,,0.294,1.871,0.768,0.6629999999999999,22.395000000000003,31.294000000000004,56.516999999999996,CONFIRMED
M01,56187,2026-09-10 16:42:41.173591+00:00,2026-09-10 16:42:41.203988+00:00,2026-09-10 16:42:41.146031+00:00,2026-09-10 16:42:41.147453+00:00,2026-09-10 16:42:41.146260+00:00,2026-09-10 16:42:41.148838+00:00,2026-09-10 16:42:41.149605+00:00,,,,,0.229,2.578,1.193,0.767,23.986,30.397000000000002,57.957,CONFIRMED
M01,56188,2026-09-10 16:42:42.213955+00:00,2026-09-10 16:42:42.238275+00:00,2026-09-10 16:42:42.174030+00:00,2026-09-10 16:42:42.176354+00:00,2026-09-10 16:42:42.174437+00:00,2026-09-10 16:42:42.177820+00:00,2026-09-10 16:42:42.187240+00:00,,,,,0.40700000000000003,3.383,1.917,9.42,26.715,24.32,64.24499999999999,CONFIRMED
M01,56189,2026-09-10 16:42:43.230807+00:00,2026-09-10 16:42:43.255954+00:00,2026-09-10 16:42:43.189305+00:00,2026-09-10 16:42:43.192859+00:00,2026-09-10 16:42:43.189600+00:00,2026-09-10 16:42:43.191783+00:00,2026-09-10 16:42:43.209447+00:00,,,,,0.29500000000000004,2.183,3.2590000000000003,17.663999999999998,21.36,25.147,66.649,CONFIRMED
M01,56190,2026-09-10 16:42:44.245777+00:00,2026-09-10 16:42:44.270347+00:00,2026-09-10 16:42:44.212428+00:00,2026-09-10 16:42:44.222288+00:00,2026-09-10 16:42:44.212818+00:00,2026-09-10 16:42:44.214997+00:00,2026-09-10 16:42:44.216072+00:00,,,,,0.39,2.179,9.469999999999999,1.075,29.705,24.57,57.919,CONFIRMED
M01,56191,2026-09-10 16:42:45.268775+00:00,2026-09-10 16:42:45.292914+00:00,2026-09-10 16:42:45.229257+00:00,2026-09-10 16:42:45.233488+00:00,2026-09-10 16:42:45.229634+00:00,2026-09-10 16:42:45.231226+00:00,2026-09-10 16:42:45.232262+00:00,,,,,0.377,1.592,3.8539999999999996,1.036,36.513,24.139,63.657000000000004,CONFIRMED
M01,56192,2026-09-10 16:42:46.281420+00:00,2026-09-10 16:42:46.307233+00:00,2026-09-10 16:42:46.252318+00:00,2026-09-10 16:42:46.275641+00:00,2026-09-10 16:42:46.252754+00:00,2026-09-10 16:42:46.254269+00:00,2026-09-10 16:42:46.255100+00:00,,,,,0.43600000000000005,1.5150000000000001,22.887,0.8310000000000001,26.32,25.813,54.915,CONFIRMED
M01,56193,2026-09-10 16:42:47.302153+00:00,2026-09-10 16:42:47.327041+00:00,2026-09-10 16:42:47.279062+00:00,2026-09-10 16:42:47.280437+00:00,2026-09-10 16:42:47.279271+00:00,2026-09-10 16:42:47.280461+00:00,2026-09-10 16:42:47.280890+00:00,,,,,0.20900000000000002,1.1900000000000002,1.166,0.429,21.263,24.888,47.979,CONFIRMED
M01,56194,2026-09-10 16:42:48.309601+00:00,2026-09-10 16:42:48.335324+00:00,2026-09-10 16:42:48.283527+00:00,2026-09-10 16:42:48.284887+00:00,2026-09-10 16:42:48.283851+00:00,2026-09-10 16:42:48.284849+00:00,2026-09-10 16:42:48.285475+00:00,,,,,0.324,0.998,1.036,0.626,24.126,25.723,51.797000000000004,CONFIRMED
M01,56195,2026-09-10 16:42:49.331977+00:00,2026-09-10 16:42:49.358551+00:00,2026-09-10 16:42:49.306927+00:00,2026-09-10 16:42:49.308020+00:00,2026-09-10 16:42:49.307085+00:00,2026-09-10 16:42:49.308179+00:00,2026-09-10 16:42:49.308726+00:00,,,,,0.158,1.0939999999999999,0.9349999999999999,0.5469999999999999,23.251,26.574,51.624,CONFIRMED
M01,56196,2026-09-10 16:42:50.335356+00:00,2026-09-10 16:42:50.360033+00:00,2026-09-10 16:42:50.312443+00:00,2026-09-10 16:42:50.318552+00:00,2026-09-10 16:42:50.312734+00:00,2026-09-10 16:42:50.313972+00:00,2026-09-10 16:42:50.314594+00:00,,,,,0.29100000000000004,1.238,5.8180000000000005,0.622,20.762,24.677,47.59,CONFIRMED
M01,56197,2026-09-10 16:42:51.352079+00:00,2026-09-10 16:42:51.381746+00:00,2026-09-10 16:42:51.328823+00:00,2026-09-10 16:42:51.330758+00:00,2026-09-10 16:42:51.329039+00:00,2026-09-10 16:42:51.329871+00:00,2026-09-10 16:42:51.330285+00:00,,,,,0.216,0.832,1.719,0.414,21.794,29.666999999999998,52.922999999999995,CONFIRMED
M01,56198,2026-09-10 16:42:52.357788+00:00,2026-09-10 16:42:52.380086+00:00,2026-09-10 16:42:52.333004+00:00,2026-09-10 16:42:52.339085+00:00,2026-09-10 16:42:52.333229+00:00,2026-09-10 16:42:52.334249+00:00,2026-09-10 16:42:52.334761+00:00,,,,,0.225,1.02,5.856,0.512,23.026999999999997,22.298,47.082,CONFIRMED
M01,56199,2026-09-10 16:42:53.361666+00:00,2026-09-10 16:42:53.391416+00:00,2026-09-10 16:42:53.342160+00:00,2026-09-10 16:42:53.343642+00:00,2026-09-10 16:42:53.342349+00:00,2026-09-10 16:42:53.343052+00:00,2026-09-10 16:42:53.343468+00:00,,,,,0.189,0.703,1.2930000000000001,0.416,18.198,29.75,49.256,CONFIRMED
M01,56200,2026-09-10 16:42:54.379500+00:00,2026-09-10 16:42:54.411243+00:00,2026-09-10 16:42:54.348357+00:00,2026-09-10 16:42:54.354036+00:00,2026-09-10 16:42:54.348594+00:00,2026-09-10 16:42:54.354055+00:00,2026-09-10 16:42:54.354356+00:00,,,,,0.237,5.460999999999999,5.442,0.301,25.144,31.743000000000002,62.885999999999996,CONFIRMED
M01,56201,2026-09-10 16:42:55.386246+00:00,2026-09-10 16:42:55.418196+00:00,2026-09-10 16:42:55.358321+00:00,2026-09-10 16:42:55.364011+00:00,2026-09-10 16:42:55.358770+00:00,2026-09-10 16:42:55.363734+00:00,2026-09-10 16:42:55.364131+00:00,,,,,0.449,4.9639999999999995,5.241,0.397,22.115,31.95,59.875,CONFIRMED
M01,56202,2026-09-10 16:42:56.384716+00:00,2026-09-10 16:42:56.414592+00:00,2026-09-10 16:42:56.365964+00:00,2026-09-10 16:42:56.367974+00:00,2026-09-10 16:42:56.366161+00:00,2026-09-10 16:42:56.366940+00:00,2026-09-10 16:42:56.367377+00:00,,,,,0.19699999999999998,0.7789999999999999,1.813,0.437,17.339,29.876,48.628,CONFIRMED
M01,56203,2026-09-10 16:42:57.399363+00:00,2026-09-10 16:42:57.425091+00:00,2026-09-10 16:42:57.372829+00:00,2026-09-10 16:42:57.374358+00:00,2026-09-10 16:42:57.373188+00:00,2026-09-10 16:42:57.374343+00:00,2026-09-10 16:42:57.375152+00:00,,,,,0.359,1.155,1.17,0.809,24.211,25.728,52.262,CONFIRMED
M01,56204,2026-09-10 16:42:58.404666+00:00,2026-09-10 16:42:58.435542+00:00,2026-09-10 16:42:58.378808+00:00,2026-09-10 16:42:58.383039+00:00,2026-09-10 16:42:58.379143+00:00,2026-09-10 16:42:58.380946+00:00,2026-09-10 16:42:58.381807+00:00,,,,,0.335,1.803,3.8960000000000004,0.861,22.859,30.876,56.734,CONFIRMED
M01,56205,2026-09-10 16:42:59.414487+00:00,2026-09-10 16:42:59.439183+00:00,2026-09-10 16:42:59.387977+00:00,2026-09-10 16:42:59.393540+00:00,2026-09-10 16:42:59.388400+00:00,2026-09-10 16:42:59.393556+00:00,2026-09-10 16:42:59.397593+00:00,,,,,0.423,5.156,5.14,4.037,16.894,24.695999999999998,51.206,CONFIRMED
M01,56206,2026-09-10 16:43:00.418284+00:00,2026-09-10 16:43:00.443534+00:00,2026-09-10 16:43:00.395751+00:00,2026-09-10 16:43:00.400142+00:00,2026-09-10 16:43:00.395941+00:00,2026-09-10 16:43:00.400052+00:00,2026-09-10 16:43:00.400440+00:00,,,,,0.19,4.111,4.201,0.388,17.843999999999998,25.25,47.783,CONFIRMED
M01,56207,2026-09-10 16:43:01.429578+00:00,2026-09-10 16:43:01.456771+00:00,2026-09-10 16:43:01.402602+00:00,2026-09-10 16:43:01.406246+00:00,2026-09-10 16:43:01.402970+00:00,2026-09-10 16:43:01.404560+00:00,2026-09-10 16:43:01.405324+00:00,,,,,0.368,1.59,3.276,0.764,24.254,27.192999999999998,54.169000000000004,CONFIRMED
M01,56208,2026-09-10 16:43:02.435244+00:00,2026-09-10 16:43:02.462901+00:00,2026-09-10 16:43:02.409369+00:00,2026-09-10 16:43:02.410676+00:00,2026-09-10 16:43:02.409578+00:00,2026-09-10 16:43:02.410717+00:00,2026-09-10 16:43:02.411376+00:00,,,,,0.20900000000000002,1.139,1.098,0.6589999999999999,23.868000000000002,27.657,53.532000000000004,CONFIRMED
M01,56209,2026-09-10 16:43:03.439933+00:00,2026-09-10 16:43:03.465705+00:00,2026-09-10 16:43:03.418477+00:00,2026-09-10 16:43:03.431542+00:00,2026-09-10 16:43:03.418912+00:00,2026-09-10 16:43:03.420741+00:00,2026-09-10 16:43:03.421439+00:00,,,,,0.435,1.829,12.63,0.6980000000000001,18.494,25.772,47.228,CONFIRMED
M01,56210,2026-09-10 16:43:04.451295+00:00,2026-09-10 16:43:04.477670+00:00,2026-09-10 16:43:04.434129+00:00,2026-09-10 16:43:04.435899+00:00,2026-09-10 16:43:04.434440+00:00,2026-09-10 16:43:04.435801+00:00,2026-09-10 16:43:04.436416+00:00,,,,,0.311,1.361,1.459,0.615,14.879,26.375,43.541000000000004,CONFIRMED
M01,56211,2026-09-10 16:43:05.461114+00:00,2026-09-10 16:43:05.487440+00:00,2026-09-10 16:43:05.440086+00:00,2026-09-10 16:43:05.443437+00:00,2026-09-10 16:43:05.440257+00:00,2026-09-10 16:43:05.443963+00:00,2026-09-10 16:43:05.444372+00:00,,,,,0.171,3.706,3.18,0.40900000000000003,16.742,26.325999999999997,47.354,CONFIRMED
M01,56212,2026-09-10 16:43:06.468727+00:00,2026-09-10 16:43:06.494235+00:00,2026-09-10 16:43:06.447669+00:00,2026-09-10 16:43:06.448837+00:00,2026-09-10 16:43:06.447873+00:00,2026-09-10 16:43:06.448836+00:00,2026-09-10 16:43:06.449173+00:00,,,,,0.204,0.963,0.964,0.337,19.554,25.508,46.566,CONFIRMED
M01,56213,2026-09-10 16:43:07.487807+00:00,2026-09-10 16:43:07.513683+00:00,2026-09-10 16:43:07.452260+00:00,2026-09-10 16:43:07.463938+00:00,2026-09-10 16:43:07.452873+00:00,2026-09-10 16:43:07.463523+00:00,2026-09-10 16:43:07.463938+00:00,,,,,0.6130000000000001,10.65,11.065,0.415,23.869,25.876,61.423,CONFIRMED
M01,56214,2026-09-10 16:43:08.492965+00:00,2026-09-10 16:43:08.521513+00:00,2026-09-10 16:43:08.467426+00:00,2026-09-10 16:43:08.469671+00:00,2026-09-10 16:43:08.467879+00:00,2026-09-10 16:43:08.469505+00:00,2026-09-10 16:43:08.470477+00:00,,,,,0.453,1.6260000000000001,1.792,0.972,22.488,28.548000000000002,54.087,CONFIRMED
M01,56215,2026-09-10 16:43:09.499889+00:00,2026-09-10 16:43:09.528198+00:00,2026-09-10 16:43:09.476308+00:00,2026-09-10 16:43:09.478373+00:00,2026-09-10 16:43:09.476625+00:00,2026-09-10 16:43:09.479919+00:00,2026-09-10 16:43:09.480540+00:00,,,,,0.317,3.294,1.748,0.621,19.349,28.309,51.89,CONFIRMED
M01,56216,2026-09-10 16:43:10.519020+00:00,2026-09-10 16:43:10.542581+00:00,2026-09-10 16:43:10.497164+00:00,2026-09-10 16:43:10.499463+00:00,2026-09-10 16:43:10.497644+00:00,2026-09-10 16:43:10.499236+00:00,2026-09-10 16:43:10.500345+00:00,,,,,0.48000000000000004,1.592,1.8190000000000002,1.109,18.675,23.561,45.417,CONFIRMED
M01,56217,2026-09-10 16:43:11.539211+00:00,2026-09-10 16:43:11.575496+00:00,2026-09-10 16:43:11.508747+00:00,2026-09-10 16:43:11.510887+00:00,2026-09-10 16:43:11.509212+00:00,2026-09-10 16:43:11.511445+00:00,2026-09-10 16:43:11.512562+00:00,,,,,0.465,2.233,1.675,1.117,26.648999999999997,36.285,66.74900000000001,CONFIRMED
M01,56218,2026-09-10 16:43:12.541450+00:00,2026-09-10 16:43:12.566477+00:00,2026-09-10 16:43:12.521377+00:00,2026-09-10 16:43:12.524689+00:00,2026-09-10 16:43:12.521679+00:00,2026-09-10 16:43:12.523504+00:00,2026-09-10 16:43:12.524229+00:00,,,,,0.30200000000000005,1.825,3.0100000000000002,0.725,17.221,25.027,45.1,CONFIRMED
M01,56219,2026-09-10 16:43:13.547760+00:00,2026-09-10 16:43:13.574179+00:00,2026-09-10 16:43:13.527967+00:00,2026-09-10 16:43:13.537908+00:00,2026-09-10 16:43:13.528184+00:00,2026-09-10 16:43:13.528804+00:00,2026-09-10 16:43:13.529135+00:00,,,,,0.217,0.62,9.724,0.331,18.625,26.419,46.212,CONFIRMED
M01,56220,2026-09-10 16:43:14.568107+00:00,2026-09-10 16:43:14.605651+00:00,2026-09-10 16:43:14.540323+00:00,2026-09-10 16:43:14.544249+00:00,2026-09-10 16:43:14.540495+00:00,2026-09-10 16:43:14.541739+00:00,2026-09-10 16:43:14.542200+00:00,,,,,0.17200000000000001,1.244,3.754,0.46099999999999997,25.907,37.544000000000004,65.328,CONFIRMED
M01,56221,2026-09-10 16:43:15.573259+00:00,2026-09-10 16:43:15.601382+00:00,2026-09-10 16:43:15.551151+00:00,2026-09-10 16:43:15.553969+00:00,2026-09-10 16:43:15.551344+00:00,2026-09-10 16:43:15.552353+00:00,2026-09-10 16:43:15.552835+00:00,,,,,0.193,1.009,2.625,0.482,20.424,28.122999999999998,50.230999999999995,CONFIRMED
M01,56222,2026-09-10 16:43:16.578778+00:00,2026-09-10 16:43:16.604169+00:00,2026-09-10 16:43:16.556885+00:00,2026-09-10 16:43:16.557929+00:00,2026-09-10 16:43:16.557085+00:00,2026-09-10 16:43:16.557820+00:00,2026-09-10 16:43:16.558173+00:00,,,,,0.2,0.735,0.844,0.35300000000000004,20.604999999999997,25.391000000000002,47.284,CONFIRMED
M01,56223,2026-09-10 16:43:17.590912+00:00,2026-09-10 16:43:17.615466+00:00,2026-09-10 16:43:17.561996+00:00,2026-09-10 16:43:17.564106+00:00,2026-09-10 16:43:17.562410+00:00,2026-09-10 16:43:17.564035+00:00,2026-09-10 16:43:17.565179+00:00,,,,,0.414,1.625,1.696,1.1440000000000001,25.733,24.554,53.47,CONFIRMED
M01,56224,2026-09-10 16:43:18.591473+00:00,2026-09-10 16:43:18.624839+00:00,2026-09-10 16:43:18.568468+00:00,2026-09-10 16:43:18.569927+00:00,2026-09-10 16:43:18.568753+00:00,2026-09-10 16:43:18.569830+00:00,2026-09-10 16:43:18.570386+00:00,,,,,0.285,1.077,1.174,0.5559999999999999,21.087000000000003,33.366,56.370999999999995,CONFIRMED
M01,56225,2026-09-10 16:43:19.597645+00:00,2026-09-10 16:43:19.624373+00:00,2026-09-10 16:43:19.574947+00:00,2026-09-10 16:43:19.577471+00:00,2026-09-10 16:43:19.575285+00:00,2026-09-10 16:43:19.579013+00:00,2026-09-10 16:43:19.579477+00:00,,,,,0.33799999999999997,3.7279999999999998,2.186,0.464,18.168,26.727999999999998,49.425999999999995,CONFIRMED
M01,56226,2026-09-10 16:43:20.615511+00:00,2026-09-10 16:43:20.642429+00:00,2026-09-10 16:43:20.585472+00:00,2026-09-10 16:43:20.595660+00:00,2026-09-10 16:43:20.585886+00:00,2026-09-10 16:43:20.589190+00:00,2026-09-10 16:43:20.589829+00:00,,,,,0.414,3.3040000000000003,9.774,0.639,25.682,26.918,56.957,CONFIRMED
M01,56227,2026-09-10 16:43:21.621035+00:00,2026-09-10 16:43:21.646315+00:00,2026-09-10 16:43:21.598254+00:00,2026-09-10 16:43:21.600026+00:00,2026-09-10 16:43:21.598603+00:00,2026-09-10 16:43:21.601362+00:00,2026-09-10 16:43:21.601848+00:00,,,,,0.34900000000000003,2.7590000000000003,1.423,0.486,19.186999999999998,25.28,48.061,CONFIRMED
M01,56228,2026-09-10 16:43:22.626394+00:00,2026-09-10 16:43:22.654873+00:00,2026-09-10 16:43:22.604340+00:00,2026-09-10 16:43:22.606339+00:00,2026-09-10 16:43:22.604801+00:00,2026-09-10 16:43:22.606330+00:00,2026-09-10 16:43:22.608091+00:00,,,,,0.46099999999999997,1.529,1.538,1.761,18.303,28.479,50.533,CONFIRMED
M01,56229,2026-09-10 16:43:23.637532+00:00,2026-09-10 16:43:23.666472+00:00,2026-09-10 16:43:23.610674+00:00,2026-09-10 16:43:23.622363+00:00,2026-09-10 16:43:23.610938+00:00,2026-09-10 16:43:23.611715+00:00,2026-09-10 16:43:23.612104+00:00,,,,,0.264,0.777,11.424999999999999,0.389,25.428,28.94,55.798,CONFIRMED
M01,56230,2026-09-10 16:43:24.643572+00:00,2026-09-10 16:43:24.671346+00:00,2026-09-10 16:43:24.625538+00:00,2026-09-10 16:43:24.640257+00:00,2026-09-10 16:43:24.625944+00:00,2026-09-10 16:43:24.627484+00:00,2026-09-10 16:43:24.628017+00:00,,,,,0.406,1.5399999999999998,14.312999999999999,0.533,15.555,27.774,45.808,CONFIRMED
M01,56231,2026-09-10 16:43:25.669052+00:00,2026-09-10 16:43:25.701232+00:00,2026-09-10 16:43:25.643034+00:00,2026-09-10 16:43:25.644940+00:00,2026-09-10 16:43:25.643396+00:00,2026-09-10 16:43:25.644856+00:00,2026-09-10 16:43:25.645530+00:00,,,,,0.36200000000000004,1.46,1.544,0.674,23.522000000000002,32.18,58.198,CONFIRMED
M01,56232,2026-09-10 16:43:26.676243+00:00,2026-09-10 16:43:26.700544+00:00,2026-09-10 16:43:26.649246+00:00,2026-09-10 16:43:26.656545+00:00,2026-09-10 16:43:26.649554+00:00,2026-09-10 16:43:26.656001+00:00,2026-09-10 16:43:26.656385+00:00,,,,,0.308,6.446999999999999,6.991,0.384,19.858,24.301,51.298,CONFIRMED
M01,56233,2026-09-10 16:43:27.685694+00:00,2026-09-10 16:43:27.715138+00:00,2026-09-10 16:43:27.660463+00:00,2026-09-10 16:43:27.665294+00:00,2026-09-10 16:43:27.660826+00:00,2026-09-10 16:43:27.662649+00:00,2026-09-10 16:43:27.663373+00:00,,,,,0.363,1.823,4.468,0.7240000000000001,22.321,29.444000000000003,54.675000000000004,CONFIRMED
M01,56234,2026-09-10 16:43:28.697983+00:00,2026-09-10 16:43:28.723118+00:00,2026-09-10 16:43:28.667821+00:00,2026-09-10 16:43:28.675907+00:00,2026-09-10 16:43:28.668062+00:00,2026-09-10 16:43:28.675629+00:00,2026-09-10 16:43:28.676124+00:00,,,,,0.241,7.567,7.845,0.495,21.858999999999998,25.135,55.297,CONFIRMED
M01,56235,2026-09-10 16:43:29.704128+00:00,2026-09-10 16:43:29.730213+00:00,2026-09-10 16:43:29.683655+00:00,2026-09-10 16:43:29.686429+00:00,2026-09-10 16:43:29.684071+00:00,2026-09-10 16:43:29.685500+00:00,2026-09-10 16:43:29.686276+00:00,,,,,0.416,1.4289999999999998,2.3579999999999997,0.776,17.852,26.085,46.558,CONFIRMED
M01,56236,2026-09-10 16:43:30.715621+00:00,2026-09-10 16:43:30.740825+00:00,2026-09-10 16:43:30.691502+00:00,2026-09-10 16:43:30.695286+00:00,2026-09-10 16:43:30.691928+00:00,2026-09-10 16:43:30.694292+00:00,2026-09-10 16:43:30.695473+00:00,,,,,0.426,2.3640000000000003,3.3579999999999997,1.181,20.148,25.204,49.323,CONFIRMED
M01,56237,2026-09-10 16:43:31.719195+00:00,2026-09-10 16:43:31.744836+00:00,2026-09-10 16:43:31.699029+00:00,2026-09-10 16:43:31.700215+00:00,2026-09-10 16:43:31.699238+00:00,2026-09-10 16:43:31.700192+00:00,2026-09-10 16:43:31.700831+00:00,,,,,0.20900000000000002,0.954,0.977,0.639,18.363999999999997,25.641000000000002,45.807,CONFIRMED
M01,56238,2026-09-10 16:43:32.720900+00:00,2026-09-10 16:43:32.751736+00:00,2026-09-10 16:43:32.703230+00:00,2026-09-10 16:43:32.704345+00:00,2026-09-10 16:43:32.703434+00:00,2026-09-10 16:43:32.704216+00:00,2026-09-10 16:43:32.704592+00:00,,,,,0.204,0.782,0.911,0.376,16.308,30.836,48.506,CONFIRMED
M01,56239,2026-09-10 16:43:33.730345+00:00,2026-09-10 16:43:33.755503+00:00,2026-09-10 16:43:33.708466+00:00,2026-09-10 16:43:33.714512+00:00,2026-09-10 16:43:33.709091+00:00,2026-09-10 16:43:33.710734+00:00,2026-09-10 16:43:33.711647+00:00,,,,,0.625,1.643,5.420999999999999,0.9129999999999999,18.698,25.158,47.037,CONFIRMED
M01,56240,2026-09-10 16:43:34.739850+00:00,2026-09-10 16:43:34.763781+00:00,2026-09-10 16:43:34.718505+00:00,2026-09-10 16:43:34.723739+00:00,2026-09-10 16:43:34.718691+00:00,2026-09-10 16:43:34.719651+00:00,2026-09-10 16:43:34.720051+00:00,,,,,0.186,0.9600000000000001,5.048,0.4,19.799,23.931,45.275999999999996,CONFIRMED
M01,56241,2026-09-10 16:43:35.748837+00:00,2026-09-10 16:43:35.774515+00:00,2026-09-10 16:43:35.728749+00:00,2026-09-10 16:43:35.734324+00:00,2026-09-10 16:43:35.728941+00:00,2026-09-10 16:43:35.729724+00:00,2026-09-10 16:43:35.730113+00:00,,,,,0.192,0.7829999999999999,5.383,0.389,18.724,25.678,45.766,CONFIRMED
M02,56242,2026-09-10 16:43:36.756639+00:00,2026-09-10 16:43:36.793527+00:00,2026-09-10 16:43:36.739292+00:00,2026-09-10 16:43:36.740531+00:00,2026-09-10 16:43:36.739603+00:00,2026-09-10 16:43:36.740413+00:00,2026-09-10 16:43:36.741029+00:00,,,,,0.311,0.8099999999999999,0.928,0.616,15.610000000000001,36.888,54.235,CONFIRMED
M02,56243,2026-09-10 16:43:37.766028+00:00,2026-09-10 16:43:37.798573+00:00,2026-09-10 16:43:37.743527+00:00,2026-09-10 16:43:37.744356+00:00,2026-09-10 16:43:37.743760+00:00,2026-09-10 16:43:37.744495+00:00,2026-09-10 16:43:37.745192+00:00,,,,,0.23299999999999998,0.735,0.596,0.6970000000000001,20.836000000000002,32.544999999999995,55.046,CONFIRMED
M02,56244,2026-09-10 16:43:38.770355+00:00,2026-09-10 16:43:38.795044+00:00,2026-09-10 16:43:38.747354+00:00,2026-09-10 16:43:38.749388+00:00,2026-09-10 16:43:38.747649+00:00,2026-09-10 16:43:38.749377+00:00,2026-09-10 16:43:38.750030+00:00,,,,,0.29500000000000004,1.728,1.739,0.653,20.325,24.689,47.690000000000005,CONFIRMED
M02,56245,2026-09-10 16:43:39.772422+00:00,2026-09-10 16:43:39.804624+00:00,2026-09-10 16:43:39.753285+00:00,2026-09-10 16:43:39.754189+00:00,2026-09-10 16:43:39.753471+00:00,2026-09-10 16:43:39.754780+00:00,2026-09-10 16:43:39.755106+00:00,,,,,0.186,1.309,0.718,0.326,17.316000000000003,32.202,51.339000000000006,CONFIRMED
M02,56246,2026-09-10 16:43:40.784355+00:00,2026-09-10 16:43:40.810382+00:00,2026-09-10 16:43:40.761603+00:00,2026-09-10 16:43:40.763270+00:00,2026-09-10 16:43:40.761966+00:00,2026-09-10 16:43:40.763674+00:00,2026-09-10 16:43:40.764574+00:00,,,,,0.363,1.7080000000000002,1.304,0.9,19.781,26.027,48.779,CONFIRMED
M02,56247,2026-09-10 16:43:41.798310+00:00,2026-09-10 16:43:41.831414+00:00,2026-09-10 16:43:41.771633+00:00,2026-09-10 16:43:41.774810+00:00,2026-09-10 16:43:41.771836+00:00,2026-09-10 16:43:41.773745+00:00,2026-09-10 16:43:41.774048+00:00,,,,,0.203,1.909,2.974,0.303,24.262,33.104,59.781,CONFIRMED
M02,56248,2026-09-10 16:43:42.800622+00:00,2026-09-10 16:43:42.826021+00:00,2026-09-10 16:43:42.777267+00:00,2026-09-10 16:43:42.780068+00:00,2026-09-10 16:43:42.777733+00:00,2026-09-10 16:43:42.779180+00:00,2026-09-10 16:43:42.780014+00:00,,,,,0.46599999999999997,1.4469999999999998,2.335,0.834,20.608,25.399,48.754,CONFIRMED
M02,56249,2026-09-10 16:43:43.805963+00:00,2026-09-10 16:43:43.829450+00:00,2026-09-10 16:43:43.787715+00:00,2026-09-10 16:43:43.788373+00:00,2026-09-10 16:43:43.787914+00:00,2026-09-10 16:43:43.788484+00:00,2026-09-10 16:43:43.789220+00:00,,,,,0.199,0.57,0.45899999999999996,0.736,16.743000000000002,23.487000000000002,41.735,CONFIRMED
M02,56250,2026-09-10 16:43:44.814108+00:00,2026-09-10 16:43:44.841718+00:00,2026-09-10 16:43:44.790621+00:00,2026-09-10 16:43:44.791844+00:00,2026-09-10 16:43:44.790887+00:00,2026-09-10 16:43:44.791824+00:00,2026-09-10 16:43:44.792333+00:00,,,,,0.266,0.937,0.957,0.509,21.775,27.61,51.096999999999994,CONFIRMED
M02,56251,2026-09-10 16:43:45.820114+00:00,2026-09-10 16:43:45.845328+00:00,2026-09-10 16:43:45.795525+00:00,2026-09-10 16:43:45.807267+00:00,2026-09-10 16:43:45.795920+00:00,2026-09-10 16:43:45.797589+00:00,2026-09-10 16:43:45.798238+00:00,,,,,0.395,1.6689999999999998,11.347,0.6489999999999999,21.876,25.214,49.803,CONFIRMED
M02,56252,2026-09-10 16:43:46.841662+00:00,2026-09-10 16:43:46.866775+00:00,2026-09-10 16:43:46.815300+00:00,2026-09-10 16:43:46.824853+00:00,2026-09-10 16:43:46.815525+00:00,2026-09-10 16:43:46.824803+00:00,2026-09-10 16:43:46.825142+00:00,,,,,0.225,9.278,9.328,0.339,16.52,25.113,51.475,CONFIRMED
M02,56253,2026-09-10 16:43:47.855549+00:00,2026-09-10 16:43:47.882726+00:00,2026-09-10 16:43:47.828191+00:00,2026-09-10 16:43:47.838310+00:00,2026-09-10 16:43:47.828540+00:00,2026-09-10 16:43:47.838046+00:00,2026-09-10 16:43:47.838410+00:00,,,,,0.34900000000000003,9.506,9.77,0.364,17.139000000000003,27.177,54.535,CONFIRMED
M02,56254,2026-09-10 16:43:48.866857+00:00,2026-09-10 16:43:48.891879+00:00,2026-09-10 16:43:48.845198+00:00,2026-09-10 16:43:48.848609+00:00,2026-09-10 16:43:48.845650+00:00,2026-09-10 16:43:48.847162+00:00,2026-09-10 16:43:48.847807+00:00,,,,,0.45199999999999996,1.512,2.9589999999999996,0.6449999999999999,19.05,25.022,46.681,CONFIRMED
M02,56255,2026-09-10 16:43:49.885475+00:00,2026-09-10 16:43:49.911292+00:00,2026-09-10 16:43:49.856889+00:00,2026-09-10 16:43:49.871381+00:00,2026-09-10 16:43:49.857182+00:00,2026-09-10 16:43:49.857844+00:00,2026-09-10 16:43:49.858232+00:00,,,,,0.29300000000000004,0.662,14.199,0.388,27.243,25.817,54.403,CONFIRMED
